"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2014","2014",83,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2015","2015",84,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2016","2016",81,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2017","2017",124,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2018","2018",83,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2019","2019",88,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2020","2020",69,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2021","2021",80,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2022","2022",104,,
"3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2023","2023",63,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","1994","1994",0,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","1995","1995",0,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","1996","1996",1759,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","1997","1997",1798,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","1998","1998",1895,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","1999","1999",1992,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2000","2000",1912,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2001","2001",1997,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2002","2002",2142,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2003","2003",2297,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2005","2005",2493,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2006","2006",2634,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2007","2007",2753,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2008","2008",2866,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2009","2009",2831,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2010","2010",2981,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2011","2011",3014,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2012","2012",3142,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2013","2013",3175,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2014","2014",3331,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2015","2015",3677,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2016","2016",3432,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2017","2017",3530,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2018","2018",3515,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2019","2019",3332,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2020","2020",3350,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2021","2021",3223,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2022","2022",3337,,
"3_MILK_BREAK","colazione con latte e del cibo","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2023","2023",3456,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","1994","1994",0.3,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","1995","1995",0.5,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","1996","1996",0.6,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","1997","1997",0.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","1998","1998",0.4,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","1999","1999",0.5,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2000","2000",0.8,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2001","2001",0.8,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2002","2002",0.4,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2003","2003",0.6,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2005","2005",1.5,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2006","2006",1.5,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2007","2007",1.5,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2008","2008",1.7,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2009","2009",1.4,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2010","2010",2.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2011","2011",1.4,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2012","2012",1.9,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2013","2013",1.9,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2014","2014",1.4,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2015","2015",1.8,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2016","2016",1.4,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2017","2017",2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2018","2018",2.4,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2019","2019",1.4,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2020","2020",1.8,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2021","2021",1.2,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2022","2022",2.1,,
"3_LUNCH_CAF","pranzo al bar","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2023","2023",1.4,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","1994","1994",595,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","1995","1995",567,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","1996","1996",585,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","1997","1997",539,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","1998","1998",475,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","1999","1999",513,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2000","2000",459,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2001","2001",485,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2002","2002",472,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2003","2003",450,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2005","2005",445,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2006","2006",440,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2007","2007",463,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2008","2008",453,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2009","2009",426,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2010","2010",403,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2011","2011",445,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2012","2012",442,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2013","2013",456,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2014","2014",428,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2015","2015",480,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2016","2016",426,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2017","2017",466,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2018","2018",476,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2019","2019",412,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2020","2020",460,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2021","2021",479,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2022","2022",461,,
"3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2023","2023",451,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","1994","1994",0,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","1995","1995",0,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","1996","1996",69.9,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","1997","1997",67.1,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","1998","1998",67.5,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","1999","1999",62,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2000","2000",61.8,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2001","2001",62.2,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2002","2002",65.9,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2003","2003",62.4,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2005","2005",67.9,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2006","2006",63.6,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2007","2007",66,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2008","2008",68.3,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2009","2009",64,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2010","2010",63,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2011","2011",65.9,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2012","2012",65.8,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2013","2013",64.5,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2014","2014",62.7,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2015","2015",62.1,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2016","2016",59.4,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2017","2017",56.1,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2018","2018",58.7,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2019","2019",53.8,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2020","2020",54.5,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2021","2021",50.8,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2022","2022",51.6,,
"3_MILK_BREAK","colazione con latte e del cibo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2023","2023",47.4,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","1994","1994",0,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","1995","1995",0,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","1996","1996",0,,
"3_LUNCH_WORK","pranzo sul posto di lavoro","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","1997","1997",0,,
